Group,Subgroup,Emoji,Title,DescribedBy,URL
animals_and_nature,Marine & Reptiles,🦀,Crab,crab,/crab
animals_and_nature,Marine & Reptiles,🦞,Lobster,lobster,/lobster
animals_and_nature,Marine & Reptiles,🦐,Shrimp,shrimp,/shrimp
animals_and_nature,Marine & Reptiles,🦑,Squid,squid,/squid
animals_and_nature,Marine & Reptiles,🦪,Oyster,oyster,/oyster
animals_and_nature,Bugs,🐌,Snail,snail,/snail
animals_and_nature,Bugs,🦋,Butterfly,butterfly,/butterfly
animals_and_nature,Bugs,🐛,Bug,bug,/bug
animals_and_nature,Bugs,🐜,Ant,ant,/ant
animals_and_nature,Bugs,🐝,Honeybee,honeybee,/honeybee
animals_and_nature,Bugs,🪲,Beetle,beetle,/beetle
animals_and_nature,Bugs,🐞,Lady Beetle,lady-beetle,/lady-beetle
animals_and_nature,Bugs,🦗,Cricket,cricket,/cricket
animals_and_nature,Bugs,🪳,Cockroach,cockroach,/cockroach
animals_and_nature,Bugs,🕷️,Spider,spider,/spider
animals_and_nature,Bugs,🕸️,Spider Web,spider-web,/spider-web
animals_and_nature,Bugs,🦂,Scorpion,scorpion,/scorpion
animals_and_nature,Bugs,🦟,Mosquito,mosquito,/mosquito
animals_and_nature,Bugs,🪰,Fly,fly,/fly
animals_and_nature,Bugs,🪱,Worm,worm,/worm
animals_and_nature,Bugs,🦠,Microbe,microbe,/microbe
animals_and_nature,"Plants, Flowers & Nature",💐,Bouquet,bouquet,/bouquet
animals_and_nature,"Plants, Flowers & Nature",🌸,Cherry Blossom,cherry-blossom,/cherry-blossom
animals_and_nature,"Plants, Flowers & Nature",💮,White Flower,white-flower,/white-flower
animals_and_nature,"Plants, Flowers & Nature",🪷,Lotus,lotus,/lotus
animals_and_nature,"Plants, Flowers & Nature",🏵️,Rosette,rosette,/rosette
animals_and_nature,"Plants, Flowers & Nature",🌹,Rose,rose,/rose
animals_and_nature,"Plants, Flowers & Nature",🥀,Wilted Flower,wilted-flower,/wilted-flower
animals_and_nature,"Plants, Flowers & Nature",🌺,Hibiscus,hibiscus,/hibiscus
animals_and_nature,"Plants, Flowers & Nature",🌻,Sunflower,sunflower,/sunflower
animals_and_nature,"Plants, Flowers & Nature",🌼,Blossom,blossom,/blossom
animals_and_nature,"Plants, Flowers & Nature",🌷,Tulip,tulip,/tulip
animals_and_nature,"Plants, Flowers & Nature",🪻,Hyacinth,hyacinth,/hyacinth
animals_and_nature,"Plants, Flowers & Nature",🌱,Seedling,seedling,/seedling
animals_and_nature,"Plants, Flowers & Nature",🪴,Potted Plant,potted-plant,/potted-plant
animals_and_nature,"Plants, Flowers & Nature",🌲,Evergreen Tree,evergreen-tree,/evergreen-tree
animals_and_nature,"Plants, Flowers & Nature",🌳,Deciduous Tree,deciduous-tree,/deciduous-tree
animals_and_nature,"Plants, Flowers & Nature",🌴,Palm Tree,palm-tree,/palm-tree
animals_and_nature,"Plants, Flowers & Nature",🌵,Cactus,cactus,/cactus
animals_and_nature,"Plants, Flowers & Nature",🌾,Sheaf of Rice,sheaf-of-rice,/sheaf-of-rice
animals_and_nature,"Plants, Flowers & Nature",🌿,Herb,herb,/herb
animals_and_nature,"Plants, Flowers & Nature",☘️,Shamrock,shamrock,/shamrock
animals_and_nature,"Plants, Flowers & Nature",🍀,Four Leaf Clover,four-leaf-clover,/four-leaf-clover
animals_and_nature,"Plants, Flowers & Nature",🍁,Maple Leaf,maple-leaf,/maple-leaf
animals_and_nature,"Plants, Flowers & Nature",🍂,Fallen Leaf,fallen-leaf,/fallen-leaf
animals_and_nature,"Plants, Flowers & Nature",🍃,Leaf Fluttering in Wind,leaf-fluttering-in-wind,/leaf-fluttering-in-wind
animals_and_nature,"Plants, Flowers & Nature",🍄,Mushroom,mushroom,/mushroom
animals_and_nature,"Plants, Flowers & Nature",🪨,Rock,rock,/rock
animals_and_nature,"Plants, Flowers & Nature",🪵,Wood,wood,/wood
animals_and_nature,Sky & Weather,🌑,New Moon,new-moon,/new-moon
animals_and_nature,Sky & Weather,🌒,Waxing Crescent Moon,waxing-crescent-moon,/waxing-crescent-moon
animals_and_nature,Sky & Weather,🌓,First Quarter Moon,first-quarter-moon,/first-quarter-moon
animals_and_nature,Sky & Weather,🌔,Waxing Gibbous Moon,waxing-gibbous-moon,/waxing-gibbous-moon
animals_and_nature,Sky & Weather,🌕,Full Moon,full-moon,/full-moon
animals_and_nature,Sky & Weather,🌖,Waning Gibbous Moon,waning-gibbous-moon,/waning-gibbous-moon
animals_and_nature,Sky & Weather,🌗,Last Quarter Moon,last-quarter-moon,/last-quarter-moon
animals_and_nature,Sky & Weather,🌘,Waning Crescent Moon,waning-crescent-moon,/waning-crescent-moon
animals_and_nature,Sky & Weather,🌙,Crescent Moon,crescent-moon,/crescent-moon
animals_and_nature,Sky & Weather,🌚,New Moon Face,new-moon-face,/new-moon-face
animals_and_nature,Sky & Weather,🌛,First Quarter Moon Face,first-quarter-moon-face,/first-quarter-moon-face
animals_and_nature,Sky & Weather,🌜,Last Quarter Moon Face,last-quarter-moon-face,/last-quarter-moon-face
animals_and_nature,Sky & Weather,☀️,Sun,sun,/sun
animals_and_nature,Sky & Weather,🌝,Full Moon Face,full-moon-face,/full-moon-face
animals_and_nature,Sky & Weather,🌞,Sun with Face,sun-with-face,/sun-with-face
animals_and_nature,Sky & Weather,🪐,Ringed Planet,ringed-planet,/ringed-planet
animals_and_nature,Sky & Weather,⭐,Star,star,/star
animals_and_nature,Sky & Weather,🌟,Glowing Star,glowing-star,/glowing-star
animals_and_nature,Sky & Weather,🌠,Shooting Star,shooting-star,/shooting-star
animals_and_nature,Sky & Weather,🌌,Milky Way,milky-way,/milky-way
animals_and_nature,Sky & Weather,☁️,Cloud,cloud,/cloud
animals_and_nature,Sky & Weather,⛅,Sun Behind Cloud,sun-behind-cloud,/sun-behind-cloud
animals_and_nature,Sky & Weather,⛈️,Cloud with Lightning and Rain,cloud-with-lightning-and-rain,/cloud-with-lightning-and-rain
animals_and_nature,Sky & Weather,🌤️,Sun Behind Small Cloud,sun-behind-small-cloud,/sun-behind-small-cloud
animals_and_nature,Sky & Weather,🌥️,Sun Behind Large Cloud,sun-behind-large-cloud,/sun-behind-large-cloud
animals_and_nature,Sky & Weather,🌦️,Sun Behind Rain Cloud,sun-behind-rain-cloud,/sun-behind-rain-cloud
animals_and_nature,Sky & Weather,🌧️,Cloud with Rain,cloud-with-rain,/cloud-with-rain
animals_and_nature,Sky & Weather,🌨️,Cloud with Snow,cloud-with-snow,/cloud-with-snow
animals_and_nature,Sky & Weather,🌩️,Cloud with Lightning,cloud-with-lightning,/cloud-with-lightning
animals_and_nature,Sky & Weather,🌪️,Tornado,tornado,/tornado
animals_and_nature,Sky & Weather,🌫️,Fog,fog,/fog
animals_and_nature,Sky & Weather,🌬️,Wind Face,wind-face,/wind-face
animals_and_nature,Sky & Weather,🌀,Cyclone,cyclone,/cyclone
animals_and_nature,Sky & Weather,🌈,Rainbow,rainbow,/rainbow
animals_and_nature,Sky & Weather,🌂,Closed Umbrella,closed-umbrella,/closed-umbrella
animals_and_nature,Sky & Weather,☂️,Umbrella,umbrella,/umbrella
animals_and_nature,Sky & Weather,☔,Umbrella with Rain Drops,umbrella-with-rain-drops,/umbrella-with-rain-drops
animals_and_nature,Sky & Weather,⛱️,Umbrella on Ground,umbrella-on-ground,/umbrella-on-ground
animals_and_nature,Sky & Weather,⚡,High Voltage,high-voltage,/high-voltage
animals_and_nature,Sky & Weather,❄️,Snowflake,snowflake,/snowflake
animals_and_nature,Sky & Weather,☃️,Snowman,snowman,/snowman
animals_and_nature,Sky & Weather,⛄,Snowman Without Snow,snowman-without-snow,/snowman-without-snow
animals_and_nature,Sky & Weather,☄️,Comet,comet,/comet
animals_and_nature,Sky & Weather,🔥,Fire,fire,/fire
animals_and_nature,Sky & Weather,💧,Droplet,droplet,/droplet
animals_and_nature,Sky & Weather,🌊,Water Wave,water-wave,/water-wave
foods_and_drinks,Fruits,🍇,Grapes,grapes,/grapes
foods_and_drinks,Fruits,🍈,Melon,melon,/melon
foods_and_drinks,Fruits,🍉,Watermelon,watermelon,/watermelon
foods_and_drinks,Fruits,🍊,Tangerine,tangerine,/tangerine
foods_and_drinks,Fruits,🍋,Lemon,lemon,/lemon
foods_and_drinks,Fruits,🍋‍🟩,Lime,lime,/lime
foods_and_drinks,Fruits,🍌,Banana,banana,/banana
foods_and_drinks,Fruits,🍍,Pineapple,pineapple,/pineapple
foods_and_drinks,Fruits,🥭,Mango,mango,/mango
foods_and_drinks,Fruits,🍎,Red Apple,red-apple,/red-apple
foods_and_drinks,Fruits,🍏,Green Apple,green-apple,/green-apple
foods_and_drinks,Fruits,🍐,Pear,pear,/pear
foods_and_drinks,Fruits,🍑,Peach,peach,/peach
foods_and_drinks,Fruits,🍒,Cherries,cherries,/cherries
foods_and_drinks,Fruits,🍓,Strawberry,strawberry,/strawberry
foods_and_drinks,Fruits,🫐,Blueberries,blueberries,/blueberries
foods_and_drinks,Fruits,🥝,Kiwi Fruit,kiwi-fruit,/kiwi-fruit
foods_and_drinks,Fruits,🍅,Tomato,tomato,/tomato
foods_and_drinks,Fruits,🫒,Olive,olive,/olive
foods_and_drinks,Fruits,🥥,Coconut,coconut,/coconut
foods_and_drinks,Vegetables,🥑,Avocado,avocado,/avocado
foods_and_drinks,Vegetables,🍆,Eggplant,eggplant,/eggplant
foods_and_drinks,Vegetables,🥔,Potato,potato,/potato
foods_and_drinks,Vegetables,🥕,Carrot,carrot,/carrot
foods_and_drinks,Vegetables,🌽,Ear of Corn,ear-of-corn,/ear-of-corn
foods_and_drinks,Vegetables,🌶️,Hot Pepper,hot-pepper,/hot-pepper
foods_and_drinks,Vegetables,🫑,Bell Pepper,bell-pepper,/bell-pepper
foods_and_drinks,Vegetables,🥒,Cucumber,cucumber,/cucumber
foods_and_drinks,Vegetables,🥬,Leafy Green,leafy-green,/leafy-green
foods_and_drinks,Vegetables,🥦,Broccoli,broccoli,/broccoli
foods_and_drinks,Vegetables,🧄,Garlic,garlic,/garlic
foods_and_drinks,Vegetables,🧅,Onion,onion,/onion
foods_and_drinks,Vegetables,🥜,Peanuts,peanuts,/peanuts
foods_and_drinks,Vegetables,🫘,Beans,beans,/beans
foods_and_drinks,Vegetables,🌰,Chestnut,chestnut,/chestnut
foods_and_drinks,Vegetables,🫚,Ginger Root,ginger,/ginger
foods_and_drinks,Vegetables,🫛,Pea Pod,pea-pod,/pea-pod
foods_and_drinks,Vegetables,🍄‍🟫,Brown Mushroom,brown-mushroom,/brown-mushroom
foods_and_drinks,Prepared Foods,🍞,Bread,bread,/bread
foods_and_drinks,Prepared Foods,🥐,Croissant,croissant,/croissant
foods_and_drinks,Prepared Foods,🥖,Baguette Bread,baguette-bread,/baguette-bread
foods_and_drinks,Prepared Foods,🫓,Flatbread,flatbread,/flatbread
foods_and_drinks,Prepared Foods,🥨,Pretzel,pretzel,/pretzel
foods_and_drinks,Prepared Foods,🥯,Bagel,bagel,/bagel
foods_and_drinks,Prepared Foods,🥞,Pancakes,pancakes,/pancakes
foods_and_drinks,Prepared Foods,🧇,Waffle,waffle,/waffle
foods_and_drinks,Prepared Foods,🧀,Cheese Wedge,cheese-wedge,/cheese-wedge
foods_and_drinks,Prepared Foods,🍖,Meat on Bone,meat-on-bone,/meat-on-bone
foods_and_drinks,Prepared Foods,🍗,Poultry Leg,poultry-leg,/poultry-leg
foods_and_drinks,Prepared Foods,🥩,Cut of Meat,cut-of-meat,/cut-of-meat
foods_and_drinks,Prepared Foods,🥓,Bacon,bacon,/bacon
foods_and_drinks,Prepared Foods,🍔,Hamburger,hamburger,/hamburger
foods_and_drinks,Prepared Foods,🍟,French Fries,french-fries,/french-fries
foods_and_drinks,Prepared Foods,🍕,Pizza,pizza,/pizza
foods_and_drinks,Prepared Foods,🌭,Hot Dog,hot-dog,/hot-dog
foods_and_drinks,Prepared Foods,🥪,Sandwich,sandwich,/sandwich
foods_and_drinks,Prepared Foods,🌮,Taco,taco,/taco
foods_and_drinks,Prepared Foods,🌯,Burrito,burrito,/burrito
foods_and_drinks,Prepared Foods,🫔,Tamale,tamale,/tamale
foods_and_drinks,Prepared Foods,🥙,Stuffed Flatbread,stuffed-flatbread,/stuffed-flatbread
foods_and_drinks,Prepared Foods,🧆,Falafel,falafel,/falafel
foods_and_drinks,Prepared Foods,🥚,Egg,egg,/egg
foods_and_drinks,Prepared Foods,🍳,Cooking,cooking,/cooking
foods_and_drinks,Prepared Foods,🥘,Shallow Pan of Food,shallow-pan-of-food,/shallow-pan-of-food
foods_and_drinks,Prepared Foods,🍲,Pot of Food,pot-of-food,/pot-of-food
foods_and_drinks,Prepared Foods,🫕,Fondue,fondue,/fondue
foods_and_drinks,Prepared Foods,🥣,Bowl with Spoon,bowl-with-spoon,/bowl-with-spoon
foods_and_drinks,Prepared Foods,🥗,Green Salad,green-salad,/green-salad
foods_and_drinks,Prepared Foods,🍿,Popcorn,popcorn,/popcorn
foods_and_drinks,Prepared Foods,🧈,Butter,butter,/butter
foods_and_drinks,Prepared Foods,🧂,Salt,salt,/salt
foods_and_drinks,Prepared Foods,🥫,Canned Food,canned-food,/canned-food
foods_and_drinks,Prepared Foods,🍝,Spaghetti,spaghetti,/spaghetti
foods_and_drinks,Asian Foods,🍱,Bento Box,bento-box,/bento-box
foods_and_drinks,Asian Foods,🍘,Rice Cracker,rice-cracker,/rice-cracker
foods_and_drinks,Asian Foods,🍙,Rice Ball,rice-ball,/rice-ball
foods_and_drinks,Asian Foods,🍚,Cooked Rice,cooked-rice,/cooked-rice
foods_and_drinks,Asian Foods,🍛,Curry Rice,curry-rice,/curry-rice
foods_and_drinks,Asian Foods,🍜,Steaming Bowl,steaming-bowl,/steaming-bowl
foods_and_drinks,Asian Foods,🍠,Roasted Sweet Potato,roasted-sweet-potato,/roasted-sweet-potato
foods_and_drinks,Asian Foods,🍢,Oden,oden,/oden
foods_and_drinks,Asian Foods,🍣,Sushi,sushi,/sushi
foods_and_drinks,Asian Foods,🍤,Fried Shrimp,fried-shrimp,/fried-shrimp
foods_and_drinks,Asian Foods,🍥,Fish Cake with Swirl,fish-cake-with-swirl,/fish-cake-with-swirl
foods_and_drinks,Asian Foods,🥮,Moon Cake,moon-cake,/moon-cake
foods_and_drinks,Asian Foods,🍡,Dango,dango,/dango
foods_and_drinks,Asian Foods,🥟,Dumpling,dumpling,/dumpling
foods_and_drinks,Asian Foods,🥠,Fortune Cookie,fortune-cookie,/fortune-cookie
foods_and_drinks,Asian Foods,🥡,Takeout Box,takeout-box,/takeout-box
foods_and_drinks,Sweets & Desserts,🍦,Soft Ice Cream,soft-ice-cream,/soft-ice-cream
foods_and_drinks,Sweets & Desserts,🍧,Shaved Ice,shaved-ice,/shaved-ice
foods_and_drinks,Sweets & Desserts,🍨,Ice Cream,ice-cream,/ice-cream
foods_and_drinks,Sweets & Desserts,🍩,Doughnut,doughnut,/doughnut
foods_and_drinks,Sweets & Desserts,🍪,Cookie,cookie,/cookie
foods_and_drinks,Sweets & Desserts,🎂,Birthday Cake,birthday-cake,/birthday-cake
foods_and_drinks,Sweets & Desserts,🍰,Shortcake,shortcake,/shortcake
foods_and_drinks,Sweets & Desserts,🧁,Cupcake,cupcake,/cupcake
foods_and_drinks,Sweets & Desserts,🥧,Pie,pie,/pie
foods_and_drinks,Sweets & Desserts,🍫,Chocolate Bar,chocolate-bar,/chocolate-bar
foods_and_drinks,Sweets & Desserts,🍬,Candy,candy,/candy
foods_and_drinks,Sweets & Desserts,🍭,Lollipop,lollipop,/lollipop
foods_and_drinks,Sweets & Desserts,🍮,Custard,custard,/custard
foods_and_drinks,Sweets & Desserts,🍯,Honey Pot,honey-pot,/honey-pot
foods_and_drinks,Drinks & Dishware,🍼,Baby Bottle,baby-bottle,/baby-bottle
foods_and_drinks,Drinks & Dishware,🥛,Glass of Milk,glass-of-milk,/glass-of-milk
foods_and_drinks,Drinks & Dishware,☕,Hot Beverage,hot-beverage,/hot-beverage
foods_and_drinks,Drinks & Dishware,🫖,Teapot,teapot,/teapot
foods_and_drinks,Drinks & Dishware,🍵,Teacup Without Handle,teacup-without-handle,/teacup-without-handle
foods_and_drinks,Drinks & Dishware,🍶,Sake,sake,/sake
foods_and_drinks,Drinks & Dishware,🍾,Bottle with Popping Cork,bottle-with-popping-cork,/bottle-with-popping-cork
foods_and_drinks,Drinks & Dishware,🍷,Wine Glass,wine-glass,/wine-glass
foods_and_drinks,Drinks & Dishware,🍸,Cocktail Glass,cocktail-glass,/cocktail-glass
foods_and_drinks,Drinks & Dishware,🍹,Tropical Drink,tropical-drink,/tropical-drink
foods_and_drinks,Drinks & Dishware,🍺,Beer Mug,beer-mug,/beer-mug
foods_and_drinks,Drinks & Dishware,🍻,Clinking Beer Mugs,clinking-beer-mugs,/clinking-beer-mugs
foods_and_drinks,Drinks & Dishware,🥂,Clinking Glasses,clinking-glasses,/clinking-glasses
foods_and_drinks,Drinks & Dishware,🥃,Tumbler Glass,tumbler-glass,/tumbler-glass
foods_and_drinks,Drinks & Dishware,🫗,Pouring Liquid,pouring-liquid,/pouring-liquid
foods_and_drinks,Drinks & Dishware,🥤,Cup with Straw,cup-with-straw,/cup-with-straw
foods_and_drinks,Drinks & Dishware,🧋,Bubble Tea,bubble-tea,/bubble-tea
foods_and_drinks,Drinks & Dishware,🧃,Beverage Box,beverage-box,/beverage-box
foods_and_drinks,Drinks & Dishware,🧉,Mate,mate,/mate
foods_and_drinks,Drinks & Dishware,🥢,Chopsticks,chopsticks,/chopsticks
foods_and_drinks,Drinks & Dishware,🍽️,Fork and Knife with Plate,fork-and-knife-with-plate,/fork-and-knife-with-plate
foods_and_drinks,Drinks & Dishware,🍴,Fork and Knife,fork-and-knife,/fork-and-knife
foods_and_drinks,Drinks & Dishware,🥄,Spoon,spoon,/spoon
foods_and_drinks,Drinks & Dishware,🔪,Kitchen Knife,kitchen-knife,/kitchen-knife
foods_and_drinks,Drinks & Dishware,🫙,Jar,jar,/jar
foods_and_drinks,Drinks & Dishware,🏺,Amphora,amphora,/amphora
activity,Events & Celebrations,🎃,Jack-O-Lantern,jack-o-lantern,/jack-o-lantern
activity,Events & Celebrations,🎄,Christmas Tree,christmas-tree,/christmas-tree
activity,Events & Celebrations,🎆,Fireworks,fireworks,/fireworks
activity,Events & Celebrations,🎇,Sparkler,sparkler,/sparkler
activity,Events & Celebrations,🧨,Firecracker,firecracker,/firecracker
activity,Events & Celebrations,✨,Sparkles,sparkles,/sparkles
activity,Events & Celebrations,🎈,Balloon,balloon,/balloon
activity,Events & Celebrations,🎉,Party Popper,party-popper,/party-popper
activity,Events & Celebrations,🎊,Confetti Ball,confetti-ball,/confetti-ball
activity,Events & Celebrations,🎋,Tanabata Tree,tanabata-tree,/tanabata-tree
activity,Events & Celebrations,🎍,Pine Decoration,pine-decoration,/pine-decoration
activity,Events & Celebrations,🎎,Japanese Dolls,japanese-dolls,/japanese-dolls
activity,Events & Celebrations,🎏,Carp Streamer,carp-streamer,/carp-streamer
activity,Events & Celebrations,🎐,Wind Chime,wind-chime,/wind-chime
activity,Events & Celebrations,🎑,Moon Viewing Ceremony,moon-viewing-ceremony,/moon-viewing-ceremony
activity,Events & Celebrations,🧧,Red Envelope,red-envelope,/red-envelope
activity,Events & Celebrations,🎁,Wrapped Gift,wrapped-gift,/wrapped-gift
activity,Events & Celebrations,🎟️,Admission Tickets,admission-tickets,/admission-tickets
activity,Events & Celebrations,🎫,Ticket,ticket,/ticket
activity,Events & Celebrations,🏮,Red Paper Lantern,red-paper-lantern,/red-paper-lantern
activity,Events & Celebrations,🪔,Diya Lamp,diya-lamp,/diya-lamp
activity,Sports & Awards,🎖️,Military Medal,military-medal,/military-medal
activity,Sports & Awards,🏆,Trophy,trophy,/trophy
activity,Sports & Awards,🏅,Sports Medal,sports-medal,/sports-medal
activity,Sports & Awards,🥇,1st Place Medal,1st-place-medal,/1st-place-medal
activity,Sports & Awards,🥈,2nd Place Medal,2nd-place-medal,/2nd-place-medal
activity,Sports & Awards,🥉,3rd Place Medal,3rd-place-medal,/3rd-place-medal
activity,Sports & Awards,⚽,Soccer Ball,soccer-ball,/soccer-ball
activity,Sports & Awards,⚾,Baseball,baseball,/baseball
activity,Sports & Awards,🥎,Softball,softball,/softball
activity,Sports & Awards,🏀,Basketball,basketball,/basketball
activity,Sports & Awards,🏐,Volleyball,volleyball,/volleyball
activity,Sports & Awards,🏈,American Football,american-football,/american-football
activity,Sports & Awards,🏉,Rugby Football,rugby-football,/rugby-football
activity,Sports & Awards,🎾,Tennis,tennis,/tennis
activity,Sports & Awards,🥏,Flying Disc,flying-disc,/flying-disc
activity,Sports & Awards,🎳,Bowling,bowling,/bowling
activity,Sports & Awards,🏏,Cricket Game,cricket-game,/cricket-game
activity,Sports & Awards,🏑,Field Hockey,field-hockey,/field-hockey
activity,Sports & Awards,🏒,Ice Hockey,ice-hockey,/ice-hockey
activity,Sports & Awards,🥍,Lacrosse,lacrosse,/lacrosse
activity,Sports & Awards,🏓,Ping Pong,ping-pong,/ping-pong
activity,Sports & Awards,🏸,Badminton,badminton,/badminton
activity,Sports & Awards,🥊,Boxing Glove,boxing-glove,/boxing-glove
activity,Sports & Awards,🥋,Martial Arts Uniform,martial-arts-uniform,/martial-arts-uniform
activity,Sports & Awards,🥅,Goal Net,goal-net,/goal-net
activity,Sports & Awards,⛳,Flag in Hole,flag-in-hole,/flag-in-hole
activity,Sports & Awards,⛸️,Ice Skate,ice-skate,/ice-skate
activity,Sports & Awards,🎣,Fishing Pole,fishing-pole,/fishing-pole
activity,Sports & Awards,🤿,Diving Mask,diving-mask,/diving-mask
activity,Sports & Awards,🎽,Running Shirt,running-shirt,/running-shirt
activity,Sports & Awards,🎿,Skis,skis,/skis
activity,Sports & Awards,🛷,Sled,sled,/sled
activity,Sports & Awards,🥌,Curling Stone,curling-stone,/curling-stone
activity,Sports & Awards,🎯,Bullseye,direct-hit,/direct-hit
activity,Games & Culture,🪀,Yo-Yo,yo-yo,/yo-yo
activity,Games & Culture,🪁,Kite,kite,/kite
activity,Games & Culture,🔫,Water Pistol,pistol,/pistol
activity,Games & Culture,🎱,Pool 8 Ball,pool-8-ball,/pool-8-ball
activity,Games & Culture,🔮,Crystal Ball,crystal-ball,/crystal-ball
activity,Games & Culture,🪄,Magic Wand,magic-wand,/magic-wand
activity,Games & Culture,🎮,Video Game,video-game,/video-game
activity,Games & Culture,🕹️,Joystick,joystick,/joystick
activity,Games & Culture,🎰,Slot Machine,slot-machine,/slot-machine
activity,Games & Culture,🎲,Game Die,game-die,/game-die
activity,Games & Culture,🧩,Puzzle Piece,puzzle-piece,/puzzle-piece
activity,Games & Culture,🪅,Piñata,pinata,/pinata
activity,Games & Culture,🪩,Mirror Ball,mirror-ball,/mirror-ball
activity,Games & Culture,🪆,Nesting Dolls,nesting-dolls,/nesting-dolls
activity,Games & Culture,♠️,Spade Suit,spade-suit,/spade-suit
activity,Games & Culture,♥️,Heart Suit,heart-suit,/heart-suit
activity,Games & Culture,♦️,Diamond Suit,diamond-suit,/diamond-suit
activity,Games & Culture,♣️,Club Suit,club-suit,/club-suit
activity,Games & Culture,♟️,Chess Pawn,chess-pawn,/chess-pawn
activity,Games & Culture,🃏,Joker,joker,/joker
activity,Games & Culture,🀄,Mahjong Red Dragon,mahjong-red-dragon,/mahjong-red-dragon
activity,Games & Culture,🎴,Flower Playing Cards,flower-playing-cards,/flower-playing-cards
activity,Games & Culture,🎭,Performing Arts,performing-arts,/performing-arts
activity,Games & Culture,🖼️,Framed Picture,framed-picture,/framed-picture
activity,Games & Culture,🎨,Artist Palette,artist-palette,/artist-palette
travel_and_places,Maps & Geography,🌍,Globe Showing Europe-Africa,globe-showing-europe-africa,/globe-showing-europe-africa
travel_and_places,Maps & Geography,🌎,Globe Showing Americas,globe-showing-americas,/globe-showing-americas
travel_and_places,Maps & Geography,🌏,Globe Showing Asia-Australia,globe-showing-asia-australia,/globe-showing-asia-australia
travel_and_places,Maps & Geography,🌐,Globe with Meridians,globe-with-meridians,/globe-with-meridians
travel_and_places,Maps & Geography,🗺️,World Map,world-map,/world-map
travel_and_places,Maps & Geography,🗾,Map of Japan,map-of-japan,/map-of-japan
travel_and_places,Maps & Geography,🧭,Compass,compass,/compass
travel_and_places,Maps & Geography,🏔️,Snow-Capped Mountain,snow-capped-mountain,/snow-capped-mountain
travel_and_places,Maps & Geography,⛰️,Mountain,mountain,/mountain
travel_and_places,Maps & Geography,🌋,Volcano,volcano,/volcano
travel_and_places,Maps & Geography,🗻,Mount Fuji,mount-fuji,/mount-fuji
travel_and_places,Maps & Geography,🏕️,Camping,camping,/camping
travel_and_places,Maps & Geography,🏖️,Beach with Umbrella,beach-with-umbrella,/beach-with-umbrella
travel_and_places,Maps & Geography,🏜️,Desert,desert,/desert
travel_and_places,Maps & Geography,🏝️,Desert Island,desert-island,/desert-island
travel_and_places,Maps & Geography,🏞️,National Park,national-park,/national-park
travel_and_places,Buildings & Places,🏟️,Stadium,stadium,/stadium
travel_and_places,Buildings & Places,🏛️,Classical Building,classical-building,/classical-building
travel_and_places,Buildings & Places,🏗️,Building Construction,building-construction,/building-construction
travel_and_places,Buildings & Places,🧱,Brick,brick,/brick
travel_and_places,Buildings & Places,🛖,Hut,hut,/hut
travel_and_places,Buildings & Places,🏘️,Houses,houses,/houses
travel_and_places,Buildings & Places,🏚️,Derelict House,derelict-house,/derelict-house
travel_and_places,Buildings & Places,🏠,House,house,/house
travel_and_places,Buildings & Places,🏡,House with Garden,house-with-garden,/house-with-garden
travel_and_places,Buildings & Places,🏢,Office Building,office-building,/office-building
travel_and_places,Buildings & Places,🏣,Japanese Post Office,japanese-post-office,/japanese-post-office
travel_and_places,Buildings & Places,🏤,Post Office,post-office,/post-office
travel_and_places,Buildings & Places,🏥,Hospital,hospital,/hospital
travel_and_places,Buildings & Places,🏦,Bank,bank,/bank
travel_and_places,Buildings & Places,🏨,Hotel,hotel,/hotel
travel_and_places,Buildings & Places,🏩,Love Hotel,love-hotel,/love-hotel
travel_and_places,Buildings & Places,🏪,Convenience Store,convenience-store,/convenience-store
travel_and_places,Buildings & Places,🏫,School,school,/school
travel_and_places,Buildings & Places,🏬,Department Store,department-store,/department-store
travel_and_places,Buildings & Places,🏭,Factory,factory,/factory
travel_and_places,Buildings & Places,🏯,Japanese Castle,japanese-castle,/japanese-castle
travel_and_places,Buildings & Places,🏰,Castle,castle,/castle
travel_and_places,Buildings & Places,💒,Wedding,wedding,/wedding
travel_and_places,Buildings & Places,🗼,Tokyo Tower,tokyo-tower,/tokyo-tower
travel_and_places,Buildings & Places,🗽,Statue of Liberty,statue-of-liberty,/statue-of-liberty
travel_and_places,Buildings & Places,⛪,Church,church,/church
travel_and_places,Buildings & Places,🕌,Mosque,mosque,/mosque
travel_and_places,Buildings & Places,🛕,Hindu Temple,hindu-temple,/hindu-temple
travel_and_places,Buildings & Places,🕍,Synagogue,synagogue,/synagogue
travel_and_places,Buildings & Places,⛩️,Shinto Shrine,shinto-shrine,/shinto-shrine
travel_and_places,Buildings & Places,🕋,Kaaba,kaaba,/kaaba
travel_and_places,Buildings & Places,⛲,Fountain,fountain,/fountain
travel_and_places,Buildings & Places,⛺,Tent,tent,/tent
travel_and_places,Buildings & Places,🌁,Foggy,foggy,/foggy
travel_and_places,Buildings & Places,🌃,Night with Stars,night-with-stars,/night-with-stars
travel_and_places,Buildings & Places,🏙️,Cityscape,cityscape,/cityscape
travel_and_places,Buildings & Places,🌄,Sunrise Over Mountains,sunrise-over-mountains,/sunrise-over-mountains
travel_and_places,Buildings & Places,🌅,Sunrise,sunrise,/sunrise
